UserID;FIL1;FIL2;FIL3;USE.MA;USE.CS;USE.PT;USE.RP;USE.LO;USE.RS;USE.ALL;MS;USE.MS;QUAL.MS;USE1;USE2;USE3;USE4;USE5;USE6;USE7;UI1;UI2;UI3;SAT1;SAT2;SAT3;LOY1;LOY2;LOY3;PE1;PE2;PE3;PE4;PE5;EE1;EE2;EE3;EE4;SI1;SI2;SI3;SI4;FC1;FC2;FC3;FC4;HM1;HM2;HM3;HM4;PV1;PV2;PV3;HT1;HT2;HT3;HT4;HT5;IND1;IND2;IND3;IND4;IND5;MRE1;MRE2;MRE3;MRE4;FLE1;FLE2;FLE3;FLE4;REL1;REL2;TIM1;TIM2;COS1;COS2;DRI1;DRI2;DRI3;DRI4;DRI5;OCC1;OCC2;OCC3;SUP1;SUP2;SUP3;SUP4;OPT1;OPT2;OPT3;OPT4;INN1;INN2;INN3;INN4;DIS1;DIS2;DIS3;DIS4;INS1;INS2;INS3;INS4;INE1;INE2;INE3;EXP1;EXP2;EXP3;EXP4;EXP5;EXP6;MPT1;MPT2;MPT3;MPT4;MPT5;MPT6;MPW1;MPW2;MPW3;MPW4;MPW5;MPW6;SOC1;SOC2;SOC3;SOC4;SOC5;SOC6;MOS1;MOS2;MOS3;MOS5;MOS4;MOS6;MOS7;MOS8;MOS9;MOE1;MOE2;MOE3;MOE4;MOE5;MOE6;DTWmax;OPT_mean;INN_mean;DIS_mean;INS_mean;DTW;AWCD;TRI;MPT;TRI_group
4831382768;A;A;A;7;6;7;7;7;7;7;Airbnb;7;6;7;6;6;6;6;5;7;7;7;6;6;7;6;6;7;7;7;6;7;5;6;7;7;6;6;6;6;7;7;7;5;6;4;6;7;7;6;6;6;7;7;5;6;7;6;7;6;6;5;6;6;7;6;6;7;6;6;5;4;6;6;7;6;6;7;6;6;7;6;6;4;5;6;7;7;6;5;5;4;4;4;4;5;4;5;4;3;4;3;5;5;4;7;6;6;5;5;4;5;5;5;7;7;7;7;7;6;2;1;1;1;1;2;B;B;D;D;B;E;F;D;F;B;D;7;B;C;D;A;A;A;A;A;A;100;42494;45748;4;45748;50;500;3125;A;1
4831380508;A;A;A;1;1;1;1;1;1;2;DB Navigator;1;3;4;3;4;3;4;3;4;3;4;4;4;3;4;4;3;3;3;3;4;4;5;3;5;4;5;4;4;3;3;3;4;4;4;5;4;5;4;4;4;3;4;3;3;4;3;4;3;3;3;4;3;3;2;3;4;4;4;3;3;3;4;3;4;4;4;3;2;5;3;4;4;3;4;4;3;3;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;3;2;4;2;3;1;3;2;2;1;3;3;3;1;1;5;4;4;4;4;5;B;B;B;E;A;A;A;A;B;B;C;4;A;A;F;A;B;B;B;B;A;5;45689;45689;42492;42492;42492;25;2875;B;1
4831379035;A;A;A;4;6;5;6;5;6;4;GoogleMaps;6;6;5;5;4;4;4;5;5;5;4;5;4;5;5;5;4;4;4;4;5;5;5;5;5;5;5;4;5;4;5;5;4;5;4;4;4;3;5;5;5;4;4;5;5;6;4;5;4;4;6;5;5;5;5;5;5;5;4;4;5;5;4;4;5;4;5;5;5;5;4;5;4;4;5;5;5;5;5;4;5;5;4;4;4;4;4;4;4;5;4;5;5;5;6;7;6;5;5;5;5;5;5;6;7;1;6;2;1;1;2;1;2;5;5;E;B;B;G;B;B;D;A;B;G;B;0;B;F;E;A;B;B;B;A;A;5;27485;4;45748;27485;42492;25;29375;C;1
4831372102;A;A;B;5;1;1;1;1;1;1;GoogleMaps;2;4;4;4;6;4;2;2;4;4;4;4;5;5;4;5;5;5;5;5;4;5;5;3;4;5;4;5;5;5;5;4;4;5;3;5;5;5;5;5;6;6;4;6;5;4;5;6;6;6;5;5;5;5;5;4;4;6;5;6;7;6;5;6;6;5;3;6;4;6;5;6;6;6;5;5;5;6;4;4;4;4;4;4;4;3;3;4;4;4;3;4;4;3;4;4;4;5;5;5;5;1;1;1;7;1;1;1;1;2;1;1;1;1;5;B;B;B;G;B;B;C;G;G;G;H;0;A;F;F;A;B;B;B;B;A;0;4;27454;27454;42493;0;0;3125;D;1
4831371011;A;A;A;3;1;1;2;1;1;2;Airbnb;2;6;5;5;3;4;3;2;4;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;6;6;2;2;6;6;6;6;6;4;6;4;6;1;6;6;5;5;5;2;5;6;3;2;5;5;5;5;5;5;5;5;3;3;1;1;4;2;2;2;2;4;4;4;3;2;2;4;2;4;5;5;2;5;5;5;5;5;5;5;5;5;2;5;6;1;1;1;1;2;2;2;4;3;D;A;B;D;B;C;A;A;D;D;C;5;B;B;A;A;B;A;A;A;A;30;2;27454;42492;4;15;150;28125;E;2
4831364592;A;A;A;7;7;7;7;7;7;7;Airbnb;5;5;6;7;6;7;7;6;6;7;7;6;7;6;7;6;6;6;6;5;7;6;6;6;7;6;7;6;7;6;6;7;6;7;6;7;6;6;7;7;6;6;6;6;6;6;7;7;6;7;6;7;6;7;6;6;6;6;7;6;7;7;7;6;7;7;7;5;6;7;6;7;7;7;7;7;7;6;4;5;3;4;4;3;4;4;3;4;4;3;4;3;5;3;6;5;5;5;5;5;5;3;3;3;4;6;5;3;3;3;3;2;1;2;2;B;B;C;C;B;B;A;A;B;B;B;7;C;A;D;B;B;A;A;A;A;5;4;27454;42493;27454;42492;25;3125;A;1
4831285922;A;A;A;6;1;3;2;5;2;6;GoogleMaps;6;5;7;6;6;7;1;5;7;7;7;7;7;6;7;7;7;7;6;4;7;6;7;5;5;5;5;5;5;5;5;6;6;6;5;4;5;5;5;6;6;6;7;6;6;7;7;4;6;4;5;7;4;4;4;5;3;5;3;5;4;5;4;5;6;6;5;5;4;4;5;1;1;1;4;5;4;7;4;4;4;3;4;2;3;2;1;1;3;4;4;3;3;3;5;5;5;5;5;5;5;5;5;2;6;6;6;3;1;1;2;2;1;3;1;D;B;D;E;B;D;A;A;B;B;C;1;A;A;D;A;A;B;A;A;A;5;27454;27426;45689;45717;42492;25;45717;A;1
4831274060;A;A;A;6;1;3;3;2;2;2;App des lokalen Verkehrsverbundes;4;5;1;2;5;6;4;3;5;6;6;3;6;5;6;6;5;5;4;5;5;5;5;5;5;4;5;3;4;3;5;6;4;4;4;3;5;3;4;4;4;5;3;2;3;3;2;5;4;4;5;5;4;5;4;4;5;5;5;5;5;5;5;5;2;2;4;4;3;4;4;5;4;4;2;2;2;4;4;4;4;3;1;2;3;4;3;4;3;3;4;4;3;2;4;5;5;5;4;5;5;1;1;7;4;1;2;2;1;1;3;1;3;4;3;D;A;D;E;A;B;A;A;B;A;B;1;A;A;F;B;B;B;B;B;A;5;27454;42492;45717;45717;42492;25;29375;C;1
4831256446;A;A;A;7;1;3;7;1;1;5;GoogleMaps;7;5;6;6;2;6;6;3;6;7;7;7;6;6;6;6;6;5;6;5;6;6;6;6;5;5;5;4;4;4;6;5;6;5;5;6;5;3;4;5;5;5;6;4;4;6;6;5;5;5;5;6;5;6;1;5;5;5;5;5;4;4;5;5;4;3;1;1;1;1;2;6;5;6;2;2;2;2;3;3;3;3;3;3;4;4;3;3;3;3;4;2;4;3;4;4;4;5;5;5;5;5;5;4;2;7;2;2;1;2;2;3;3;5;3;D;A;B;H;B;C;B;A;C;B;D;1;A;A;B;B;B;B;A;A;A;10;3;42493;3;45717;5;50;30625;E;1
4831248425;A;A;A;7;6;7;7;6;6;6;Flixbus;6;5;5;5;5;5;5;4;4;4;4;4;6;6;6;6;5;5;6;4;4;6;6;4;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4;4;4;4;3;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;4;4;5;5;5;5;1;5;7;5;5;1;5;1;3;3;3;1;2;4;D;A;D;D;B;C;A;A;B;B;B;5;D;D;D;A;A;B;A;A;A;5;45717;3;3;45717;42492;25;3;A;1
4831247479;A;A;A;5;3;5;2;2;3;6;GoogleMaps;6;5;5;5;5;4;5;5;4;5;4;4;4;6;5;4;5;5;3;3;4;3;5;3;5;4;5;5;6;5;4;4;3;3;4;5;4;5;6;3;3;4;5;6;4;5;4;5;5;4;4;5;5;4;5;5;5;5;6;4;4;5;4;6;5;4;4;5;3;3;4;5;6;4;5;5;5;4;4;4;3;3;3;4;4;4;3;3;4;3;3;4;4;4;4;5;5;5;5;5;5;5;5;1;7;3;4;7;1;1;4;5;4;3;3;B;B;C;B;A;C;A;A;B;C;C;7;A;A;B;A;B;B;A;B;A;5;42493;27454;45717;27454;42492;25;30625;A;1
4831243783;A;A;A;7;1;7;5;1;1;2;GoogleMaps;7;6;2;6;2;6;6;6;6;6;6;6;6;7;7;4;6;6;6;5;6;6;6;7;7;7;6;5;5;5;6;7;7;7;6;5;6;4;6;5;5;5;6;5;5;6;5;5;7;7;7;6;7;7;7;7;7;7;7;7;7;6;6;7;1;4;6;6;6;4;6;2;2;1;5;5;5;5;4;4;3;4;4;4;4;4;2;4;3;3;4;4;3;2;5;5;5;4;5;5;5;5;1;4;7;5;1;1;3;2;2;2;2;5;5;B;A;C;D;B;C;A;A;C;A;C;7;A;A;B;A;B;B;A;A;A;10;27454;4;3;45717;5;50;3375;E;3
4831236936;A;A;A;6;3;6;2;2;4;6;GoogleMaps;6;6;6;6;3;6;6;7;6;7;7;7;7;7;7;7;7;7;6;6;6;6;7;6;6;6;6;5;5;5;7;7;7;7;6;6;6;6;6;6;6;5;6;4;4;6;7;6;6;6;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;1;6;6;6;6;4;5;4;4;3;3;4;4;2;2;2;2;2;2;2;1;7;7;7;5;5;5;5;5;5;2;6;1;4;5;1;1;1;3;1;5;4;C;B;D;D;A;A;A;A;C;B;C;6;A;A;A;A;B;B;A;B;B;10;45748;42493;2;27395;5;50;4;A;4
4831210103;A;A;A;5;1;5;4;2;1;3;GoogleMaps;5;5;7;5;2;7;5;6;4;7;7;7;7;5;7;7;7;7;4;6;7;7;7;5;4;3;5;4;4;4;5;7;7;7;4;1;5;1;3;4;5;5;7;1;1;7;7;1;5;1;5;5;5;6;4;5;6;6;6;6;6;6;6;7;1;1;4;4;4;1;1;1;1;1;1;4;1;7;4;3;4;4;1;3;5;5;1;1;1;1;1;1;4;1;7;7;7;5;5;5;5;5;5;1;7;1;2;1;1;1;3;2;2;4;3;C;B;D;D;B;F;A;A;C;D;C;7;A;A;A;A;B;B;A;B;B;10;27454;42493;1;27395;5;50;4125;D;4
4831186949;A;A;A;5;1;2;5;1;1;4;Here;5;6;5;4;5;6;4;4;6;7;7;7;6;6;6;7;7;7;4;5;5;5;6;5;6;5;6;5;4;5;5;6;6;6;6;6;6;6;6;6;6;6;6;1;2;6;6;5;6;6;6;6;6;6;6;6;6;6;6;6;5;5;5;5;5;5;6;6;6;6;6;1;2;6;6;6;6;6;3;3;3;3;2;2;2;2;3;2;2;2;3;3;3;3;6;6;6;5;5;5;5;1;1;1;7;2;2;2;1;1;3;3;2;4;4;F;B;B;D;A;B;A;A;B;D;C;7;C;C;F;A;B;B;A;B;B;5;3;2;45689;3;42492;25;29375;D;1
4831161446;A;A;A;3;1;1;1;1;1;3;GoogleMaps;3;6;5;4;6;4;4;4;4;7;7;7;6;6;6;6;6;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;5;1;5;4;1;2;1;2;3;3;4;1;7;7;6;5;5;5;5;1;1;3;2;7;2;1;1;1;1;1;1;3;3;C;B;B;E;A;B;B;A;D;C;D;1;A;A;B;B;B;B;A;A;A;30;3;27454;42491;27426;15;150;3625;E;4
4831150803;A;A;A;6;1;2;5;1;1;5;GoogleMaps;5;5;5;5;5;5;4;5;5;5;5;5;6;6;6;6;6;6;5;4;6;5;6;5;4;4;5;4;4;4;4;6;6;5;5;4;4;5;4;4;4;4;4;3;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;5;5;4;5;5;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;2;2;2;2;2;3;4;4;4;4;4;4;4;5;5;5;5;5;5;2;1;1;4;3;7;1;1;1;1;2;1;1;2;3;D;B;B;E;B;A;B;B;C;A;D;1;B;B;C;B;B;B;A;A;A;10;42493;2;27454;4;5;50;24375;E;2
4831150543;A;A;A;6;1;4;5;1;1;6;GoogleMaps;7;6;6;5;4;5;2;4;6;6;5;6;6;7;6;6;6;6;7;6;7;7;6;6;6;6;5;4;4;4;6;6;6;4;4;6;6;5;6;5;6;5;6;1;3;6;5;4;5;4;6;7;6;6;6;6;7;7;6;7;6;6;6;6;4;3;4;4;4;4;4;1;1;3;2;4;2;6;4;4;4;4;4;4;4;5;2;3;2;2;4;3;3;1;5;6;6;5;5;5;5;1;1;5;4;7;1;3;1;1;3;2;2;4;4;C;A;C;D;B;D;B;A;D;D;D;1;A;A;D;B;B;A;A;A;A;30;4;45748;45689;27426;15;150;38125;E;4
4831128706;A;A;A;5;1;2;6;2;1;6;GoogleMaps;6;5;4;4;4;1;1;1;1;6;6;6;6;6;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;6;6;6;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;1;1;3;2;7;1;1;1;1;2;2;1;3;3;D;A;B;D;B;E;A;A;D;B;D;1;A;A;D;B;B;B;A;A;A;30;45717;3;3;3;15;150;30625;E;1
4831119529;A;A;A;4;1;6;1;1;1;4;DB Navigator;4;4;4;4;5;5;5;4;5;5;4;4;4;5;4;5;4;5;4;4;5;5;5;5;5;5;5;2;2;4;2;5;5;4;3;4;4;4;4;4;4;4;2;2;1;4;2;5;4;5;4;5;3;4;3;3;5;3;2;3;4;4;3;3;4;4;2;4;2;3;3;4;4;5;4;4;4;4;4;2;2;4;3;2;2;4;3;2;2;2;3;2;4;3;4;4;5;5;5;5;5;1;1;5;7;2;4;3;1;1;2;1;2;4;1;F;A;C;F;A;C;A;F;G;G;H;0;A;G;E;A;A;B;A;B;A;0;3;27426;45689;3;0;0;3125;C;1
4831119115;A;A;A;2;1;6;1;1;1;1;App des lokalen Verkehrsverbundes;6;6;5;4;4;5;1;5;5;6;6;6;6;6;6;5;4;5;4;4;5;5;5;6;6;6;6;4;4;4;4;4;6;4;4;6;6;4;6;6;6;6;4;1;1;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;6;7;6;4;4;4;4;4;4;4;4;4;4;6;4;4;4;4;3;3;3;3;2;2;4;3;3;3;3;3;3;4;4;4;6;6;6;5;5;5;5;1;1;1;7;1;1;2;1;1;2;1;1;3;2;G;A;B;F;A;B;A;A;C;C;C;7;A;A;A;A;A;B;B;B;B;10;3;27426;3;27454;5;50;27426;D;2
4831105915;A;A;A;6;1;3;1;4;1;6;GoogleMaps;5;6;7;6;1;5;2;2;2;7;7;7;7;7;7;7;7;7;3;4;7;5;5;6;6;6;6;6;6;6;6;7;7;7;6;6;6;6;5;7;7;7;6;1;3;6;3;7;7;7;5;7;7;7;7;7;7;7;7;7;7;7;6;7;5;5;2;2;3;2;2;2;5;5;1;3;1;6;4;4;3;4;4;2;4;3;2;3;2;2;4;3;4;2;6;6;7;5;5;5;5;1;1;1;3;1;1;3;1;1;2;1;2;2;1;F;A;C;F;A;C;A;G;G;G;H;0;A;G;E;B;A;B;B;B;A;0;27454;45717;45689;45717;0;0;3375;D;3
4831086078;A;A;A;7;1;1;7;1;1;7;GoogleMaps;7;5;5;4;5;1;1;1;5;7;7;7;7;7;7;7;6;5;5;5;7;6;7;4;4;4;4;4;5;5;2;5;6;5;5;4;4;5;5;4;5;5;6;6;5;5;5;5;4;4;5;5;5;6;6;6;5;5;6;6;5;6;5;6;6;5;6;6;5;6;6;5;5;5;5;5;6;6;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;3;5;6;5;2;2;2;2;1;1;4;1;1;1;1;1;1;1;5;1;1;1;C;A;A;E;A;A;B;A;C;B;B;1;A;A;F;B;B;B;B;B;A;10;27454;27454;4;27454;5;50;29375;D;1
4831078319;A;A;A;4;2;7;4;1;2;4;Flixbus;3;5;4;6;2;1;3;7;4;4;1;2;5;1;4;3;1;4;6;5;1;2;5;4;4;6;1;3;1;2;1;4;3;6;1;6;4;4;1;1;3;4;5;1;1;4;4;7;5;2;2;5;4;2;4;6;1;5;1;3;1;1;6;4;5;7;6;1;4;5;3;4;6;2;5;1;5;2;2;3;4;1;2;1;3;4;1;4;2;4;1;1;4;2;5;7;1;2;4;2;3;2;4;3;7;2;3;5;4;4;4;3;4;5;2;B;B;D;D;A;C;A;A;C;B;C;7;A;A;C;A;B;A;A;B;B;10;42492;42492;27426;2;5;50;30625;A;1
4831056804;A;A;A;5;3;5;6;3;3;5;GoogleMaps;6;5;5;5;2;7;4;6;6;6;7;6;5;6;6;5;4;5;4;4;6;5;6;7;7;7;7;4;4;4;7;5;5;4;7;4;6;4;4;4;5;6;6;5;5;4;5;5;7;5;7;6;5;5;5;6;7;4;6;5;4;5;4;7;2;3;4;4;4;4;4;2;4;3;4;4;4;3;5;4;2;4;4;1;3;2;5;4;4;2;4;3;2;2;3;6;5;5;5;5;5;3;1;1;6;4;4;3;4;2;2;3;4;5;5;C;B;D;D;B;A;B;B;B;B;C;4;B;B;C;A;A;B;A;A;B;5;27454;42492;27454;27426;42492;25;29375;B;1
4831039717;A;A;A;5;1;1;1;1;1;1;GoogleMaps;4;7;5;5;5;5;5;5;5;5;5;5;6;6;6;7;7;7;4;7;7;7;7;5;5;6;5;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;5;6;6;5;6;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;5;5;5;5;5;1;1;1;2;1;1;1;1;5;5;5;5;5;5;D;A;A;F;A;B;E;E;G;G;H;0;F;F;F;B;B;B;A;A;B;0;42494;5;5;5;0;0;2875;D;1
4831029226;A;A;A;6;1;5;1;1;4;5;GoogleMaps;5;5;4;4;4;4;4;4;4;4;4;5;5;4;4;5;4;4;4;4;4;4;4;4;5;5;4;4;4;4;5;4;4;4;4;4;5;5;4;4;3;4;4;4;4;4;4;4;4;4;5;4;5;4;4;4;5;5;4;4;5;4;5;5;4;4;4;4;3;5;4;5;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;2;3;3;3;4;2;7;6;4;1;1;1;1;2;2;1;1;B;B;C;C;B;B;A;A;C;C;C;6;B;A;A;A;B;A;A;A;A;10;42493;45717;3;3;5;50;31875;B;1
4831021502;A;A;A;5;1;4;5;1;1;5;App des lokalen Verkehrsverbundes;5;5;5;5;5;7;3;7;3;6;6;6;6;6;6;6;6;6;6;5;5;6;6;7;5;5;5;4;4;5;5;7;7;5;3;5;6;4;5;4;5;5;4;2;4;5;4;4;5;6;5;6;5;6;5;4;5;4;7;6;6;6;7;7;6;5;4;4;5;4;3;3;2;4;4;5;3;4;4;5;4;5;1;2;5;5;3;3;2;3;2;2;4;3;7;5;5;5;5;5;5;1;1;1;7;1;3;7;1;2;2;1;4;3;4;B;A;B;A;B;A;A;A;B;B;C;2;A;B;A;A;B;B;B;B;B;5;42494;45717;27426;27426;42492;25;35625;A;4
4831002044;A;A;A;2;1;4;4;1;1;1;App des lokalen Verkehrsverbundes;4;4;5;3;6;6;4;4;4;6;4;6;6;6;6;6;5;6;6;6;6;6;6;4;4;4;5;4;4;4;4;5;5;5;4;2;3;2;2;4;4;4;5;5;4;5;5;4;4;4;4;4;3;5;3;5;3;3;3;3;4;5;4;4;4;5;5;4;5;4;5;4;5;3;3;4;3;4;1;2;1;1;1;1;3;4;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;1;1;6;6;5;1;1;1;1;4;2;2;5;4;D;B;B;D;B;D;A;A;C;B;C;7;C;A;A;A;B;B;A;A;A;10;45658;45689;5;5;5;50;1375;E;2
4831000204;A;A;A;3;2;6;3;1;3;4;GoogleMaps;4;6;5;2;5;6;5;5;6;6;6;6;6;6;6;7;7;6;6;4;7;5;6;6;6;5;6;6;5;5;5;7;7;7;6;6;4;3;6;5;5;4;5;2;2;6;6;5;6;4;2;5;5;4;4;5;5;6;5;6;5;6;5;6;4;6;4;4;5;4;5;5;5;6;4;5;4;4;4;3;4;4;3;3;4;3;3;3;3;4;4;4;4;5;3;5;5;5;5;5;5;4;1;1;4;1;3;3;1;1;1;1;1;2;1;D;A;B;H;B;B;B;G;G;G;C;0;A;G;F;A;B;B;B;B;B;0;27454;45717;45717;45748;0;0;2875;D;1
4830997097;A;A;A;1;1;1;1;1;1;1;GoogleMaps;1;4;2;2;5;5;1;1;1;5;5;4;5;5;5;5;5;5;2;2;4;3;2;5;4;5;4;4;4;4;3;5;5;3;4;4;4;3;3;4;3;3;2;1;2;4;5;4;4;4;4;4;4;4;4;5;4;5;3;5;4;4;3;2;2;2;1;1;1;1;1;7;6;7;1;2;1;2;3;3;2;3;2;1;4;3;2;4;3;5;4;4;4;4;5;6;6;5;5;5;5;1;1;1;5;1;2;1;1;1;3;3;1;3;1;F;A;D;F;A;A;A;G;G;G;H;0;B;G;E;A;B;B;A;B;A;0;27426;42492;42493;4;0;0;24375;D;2
4830956506;A;A;A;5;1;1;1;1;1;5;GoogleMaps;5;5;5;4;5;5;3;2;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;5;5;3;4;4;5;4;4;4;4;4;5;3;3;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;5;4;3;4;4;1;2;2;2;2;3;4;2;2;2;3;2;4;5;5;5;5;4;5;1;1;3;2;7;2;1;1;2;3;3;1;1;1;E;B;B;D;B;E;B;B;A;A;A;1;A;A;D;B;B;B;A;A;A;1;27454;27395;27426;45689;0.5;5;3125;E;1
4830955103;A;A;A;1;1;7;1;1;1;1;App des lokalen Verkehrsverbundes;7;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;5;5;1;1;1;6;4;4;1;1;1;2;1;1;2;1;B;B;C;C;B;B;A;A;E;E;C;6;A;A;D;A;B;B;A;A;A;50;3;3;3;3;25;250;3;B;1
4830939531;A;A;A;6;2;2;6;4;1;4;Moovit;2;5;6;5;5;5;3;3;5;4;5;4;4;5;5;5;5;5;4;6;7;7;7;5;6;6;6;7;7;7;7;6;6;5;5;5;6;6;4;6;6;6;7;6;7;6;6;7;6;5;5;7;6;6;7;5;6;6;7;6;6;5;6;6;6;5;5;4;5;5;5;6;6;6;6;5;6;5;4;5;4;5;4;5;5;4;5;4;4;4;5;5;4;4;6;6;6;5;5;5;5;5;2;7;1;7;7;2;1;3;2;5;3;1;1;D;B;C;D;A;D;A;A;B;A;B;3;B;B;B;B;B;A;A;A;A;5;42494;42494;45748;42494;42492;25;30625;B;1
4830938521;A;A;A;3;1;3;1;1;1;3;Offi;3;5;3;3;3;6;1;4;4;5;5;2;6;6;6;4;3;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;2;5;2;5;2;3;3;3;3;5;2;1;4;4;5;5;4;4;5;5;6;5;6;6;6;6;6;6;6;6;4;3;4;2;4;4;4;2;2;2;2;1;4;1;5;4;4;4;4;4;3;4;4;3;3;2;3;1;4;2;5;5;5;5;5;5;5;5;1;1;4;7;1;3;3;1;1;2;1;2;4;4;C;B;C;D;A;C;A;A;B;B;C;7;A;A;A;A;B;B;A;B;A;5;4;27454;27426;3;42492;25;42493;A;3
4830937595;A;A;A;2;1;1;1;1;1;1;GoogleMaps;2;5;4;3;5;5;3;3;4;5;4;5;5;5;5;5;4;4;3;3;5;4;4;5;5;5;5;4;4;4;5;5;5;4;4;4;4;4;4;4;4;4;3;1;3;4;4;4;4;4;4;5;4;5;4;5;4;5;5;5;4;5;5;4;4;4;4;3;4;2;4;5;5;6;2;2;2;2;3;2;2;2;1;1;3;1;3;4;3;4;4;4;4;5;4;4;5;5;5;5;5;1;1;1;2;6;2;1;1;1;1;3;1;3;3;E;A;B;D;A;B;A;A;C;B;D;1;A;A;D;B;B;B;A;B;B;10;45689;42491;42493;45748;5;50;2;E;2
4830931833;A;A;A;2;1;6;1;1;1;5;App des lokalen Verkehrsverbundes;6;6;5;4;4;4;1;4;1;7;4;6;7;7;7;7;5;5;6;1;7;5;5;7;7;7;7;2;1;4;5;7;7;7;4;5;6;4;3;7;7;7;7;1;2;6;4;7;7;7;7;7;5;6;5;7;7;7;7;7;7;7;6;5;5;4;1;1;1;1;1;1;3;3;1;1;1;1;2;3;2;2;1;1;1;1;1;2;2;2;4;3;4;2;6;6;7;5;5;5;5;1;1;2;6;1;2;1;1;1;3;1;1;4;2;B;B;C;C;B;E;A;A;D;E;C;6;A;A;F;A;B;B;A;B;A;30;45689;1;27395;45717;15;150;25625;D;2
4830931153;A;A;A;7;4;6;7;6;3;7;Offi;7;6;5;4;4;7;7;6;5;7;7;7;7;7;7;7;7;7;6;5;6;7;6;7;7;6;6;5;5;4;5;6;6;5;4;4;5;4;4;5;5;5;6;5;4;6;6;6;6;4;5;6;6;7;6;6;5;6;6;5;5;5;4;5;2;2;1;2;2;2;2;3;1;2;1;4;2;5;3;3;4;4;2;1;4;4;4;3;2;3;5;5;4;3;5;5;5;5;5;5;5;5;5;6;6;1;2;2;1;1;3;1;2;5;3;D;B;B;D;B;C;A;A;B;A;A;3;B;A;B;B;B;A;A;B;A;5;42493;27426;3;45748;42492;25;27426;C;2
4830924344;A;A;A;5;1;5;4;4;3;5;GoogleMaps;5;5;5;6;4;5;5;6;5;6;6;6;7;6;7;5;6;5;6;5;6;6;6;6;6;5;5;5;4;5;5;7;7;6;6;4;6;4;5;6;4;5;6;6;6;6;6;6;6;6;7;7;6;6;5;5;6;6;6;6;5;6;6;6;4;4;5;4;3;3;4;2;2;4;1;5;3;6;4;4;4;5;4;4;4;4;3;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;1;1;5;6;7;1;1;2;2;1;2;5;3;C;A;C;D;B;D;A;B;D;C;E;4;A;A;D;B;B;B;A;B;B;30;45748;4;42493;4;15;150;31875;B;1
4830905294;A;A;A;2;1;5;1;1;1;2;Offi;4;5;5;5;5;5;1;1;1;6;6;5;6;6;7;7;6;5;6;6;7;7;6;6;6;7;6;4;4;4;4;6;6;4;5;6;7;6;6;5;5;4;5;4;1;6;4;5;5;5;7;6;7;7;7;6;6;6;5;5;4;4;4;6;4;4;6;5;4;5;6;1;7;4;1;2;1;6;4;5;4;4;1;1;4;2;1;2;1;4;2;3;2;2;6;6;6;5;5;5;5;1;1;5;4;7;1;2;1;1;2;2;2;3;3;E;B;B;E;B;C;A;A;D;C;D;1;B;B;C;A;B;B;A;A;A;30;45748;2;2;45689;15;150;42493;E;3
