Location[0]	Station-No.[1]	GeoX[2]	GeoY[3]	North[4]	East[5]	VehicleCount[6]	OpenParkingSpots (used only for onewaycarsharing)[7]	
1281	1281	4579554.632857148	5824724.848767742	-	-	1	
10049	10049	4608898.7586222	5824227.836003701	-	-	1	
8727	8727	4582032.511424628	5822837.903511065	-	-	1	
649	649	4606535.261969235	5813657.915193213	-	-	1	
9869	9869	4604877.208252436	5794970.012991669	-	-	1	
1350	1350	4585951.098162693	5811032.501397761	-	-	1	
745	745	4595787.047626775	5824160.962410737	-	-	1	
7767	7767	4597346.80278708	5817538.455658002	-	-	1	
11575	11575	4590592.447038103	5818694.171725849	-	-	1	
792	792	4593909.669959117	5818181.005332852	-	-	1	
1023	1023	4608505.320239621	5813696.132216457	-	-	1	
255	255	4602615.084439097	5819795.569152498	-	-	1	
1443	1443	4597241.716784978	5822126.635810251	-	-	1	
1258	1258	4598286.203877832	5810579.53944411	-	-	1	
6267	6267	4610956.416410215	5814737.277119462	-	-	1	
1257	1257	4581680.085142323	5830882.222286258	-	-	1	
4929	4929	4595479.338664741	5813510.11688241	-	-	1	
3639	3639	4571146.712533094	5840050.014595511	-	-	1	
919	919	4593687.5668260055	5824925.582963269	-	-	1	
9663	9663	4601369.418182201	5815317.534940334	-	-	1	
5242	5242	4595477.332698732	5818578.1846744465	-	-	1	
2930	2930	4596154.888115294	5819529.847844422	-	-	1	
1002	1002	4597787.413770584	5821594.743108986	-	-	1	
5119	5119	4597527.905177554	5825065.373853894	-	-	1	
2057	2057	4597170.045560925	5819637.945470194	-	-	1	
3761	3761	4585081.799662134	5875292.06454583	-	-	1	
1591	1591	4606118.418441013	5816593.973351381	-	-	1	
3805	3805	4621056.76899854	5810452.6603442095	-	-	1	
8450	8450	4589831.014850805	5819218.253784935	-	-	1	
461	461	4602772.288718419	5820293.195568743	-	-	1	
7488	7488	4593242.564492472	5819769.201455145	-	-	1	
4389	4389	4596405.544921109	5799161.692789255	-	-	1	
5334	5334	4597815.596556459	5817473.483170668	-	-	1	
3862	3862	4622595.575989709	5813268.932651544	-	-	1	
9558	9558	4569489.865211284	5817151.720534869	-	-	1	
2195	2195	4585698.47801222	5816005.955811465	-	-	1	
9859	9859	4587869.591132401	5817942.637740198	-	-	1	
7189	7189	4591116.662244914	5820453.319940819	-	-	1	
8044	8044	4598385.300433443	5821998.3128553005	-	-	1	
8073	8073	4602101.197375336	5829786.3208450535	-	-	1	
4437	4437	4592901.770450597	5803841.472089564	-	-	1	
11265	11265	4594227.087196383	5819116.1580352215	-	-	1	
3735	3735	4570734.175073598	5804898.076915636	-	-	1	
12130	12130	4574327.526170874	5817585.128282722	-	-	1	
8674	8674	4590298.133948643	5809153.309417628	-	-	1	
9484	9484	4612831.724031657	5800143.130809931	-	-	1	
1763	1763	4581116.738335105	5821030.111072493	-	-	1	
6216	6216	4591853.711300217	5829751.418895409	-	-	1	
6205	6205	4592659.325663968	5827444.381914487	-	-	1	
3071	3071	4612288.560354618	5821968.672092754	-	-	1	
3088	3088	4647399.062122552	5822062.934509291	-	-	1	
10625	10625	4583256.403705134	5824359.370490624	-	-	1	
9326	9326	4592975.907749183	5825493.222605865	-	-	1	
1847	1847	4593639.336527928	5825152.08264151	-	-	1	
8887	8887	4588422.309975579	5829683.913987545	-	-	1	
10042	10042	4593155.035419313	5819280.782541965	-	-	1	
8240	8240	4603646.048886988	5819906.967000424	-	-	1	
4432	4432	4597968.582535118	5749006.15459573	-	-	1	
6928	6928	4603338.375237372	5812905.64764407	-	-	1	
10600	10600	4603254.328569036	5821095.944370956	-	-	1	
7758	7758	4597128.818527131	5829032.812281393	-	-	1	
939	939	4588754.481819092	5812929.634995571	-	-	1	
2967	2967	4586080.579479668	5833964.145276187	-	-	1	
9366	9366	4605309.1473678425	5822975.822344666	-	-	1	
764	764	4575192.006082577	5825464.384672512	-	-	1	
4025	4025	4566875.513785887	5789393.861676668	-	-	1	
3059	3059	4612381.033782942	5818813.739737201	-	-	1	
56	56	4579129.332173794	5823270.239434279	-	-	1	
10143	10143	4592472.798115946	5817014.579109713	-	-	1	
11767	11767	4599374.008207196	5822500.267439544	-	-	1	
11987	11987	4607516.228012465	5826346.829000493	-	-	1	
4847	4847	4592218.528557107	5823615.735242091	-	-	1	
6072	6072	4600658.433557803	5832481.842506879	-	-	1	
7919	7919	4593842.3718759855	5817958.707946562	-	-	1	
1457	1457	4591060.858283961	5817730.5977834985	-	-	1	
11537	11537	4595425.912925009	5819323.789841004	-	-	1	
6853	6853	4589332.728611439	5822156.480438639	-	-	1	
1091	1091	4576854.749707673	5821473.688245857	-	-	1	
7727	7727	4595135.579507686	5823568.450215088	-	-	1	
702	702	4587434.871545964	5811905.98252579	-	-	1	
7549	7549	4603363.104985085	5821637.581406026	-	-	1	
8968	8968	4593387.256866367	5827855.554986509	-	-	1	
1052	1052	4607980.748058687	5824033.27250892	-	-	1	
7000	7000	4608162.233480269	5824284.140457469	-	-	1	
7460	7460	4590422.874621075	5813826.736401375	-	-	1	
8576	8576	4611412.372931662	5791528.934845176	-	-	1	
3357	3357	4591027.55288377	5834231.686677378	-	-	1	
6815	6815	4601068.165933368	5818067.8292132085	-	-	1	
6556	6556	4616272.816398188	5813697.4431915255	-	-	1	
5277	5277	4582243.932659756	5821526.835253592	-	-	1	
1793	1793	4607891.3540622275	5824204.135166027	-	-	1	
2273	2273	4615602.763712767	5808573.617223745	-	-	1	
11585	11585	4567865.131949674	5827309.4999579955	-	-	1	
4395	4395	4593000.514785327	5799150.189338877	-	-	1	
1353	1353	4602851.153484002	5827087.890035103	-	-	1	
5557	5557	4603227.679941232	5809366.112330328	-	-	1	
3919	3919	4615700.735728578	5816741.234804201	-	-	1	
579	579	4572799.278007414	5825337.9339702865	-	-	1	
5829	5829	4590068.927542467	5817928.290946396	-	-	1	
2160	2160	4611096.587746967	5822529.499145446	-	-	1	
5862	5862	4589890.0819409	5819208.86349771	-	-	1	
5121	5121	4580480.824841525	5823636.44497244	-	-	1	
10631	10631	4583342.187521626	5823833.325079186	-	-	1	
1117	1117	4596542.831366745	5817366.774875961	-	-	1	
11931	11931	4589250.512343787	5825174.785186862	-	-	1	
3121	3121	4613178.041826423	5822573.745770652	-	-	1	
1627	1627	4594587.171343841	5826001.499231764	-	-	1	
9563	9563	4582351.475463857	5823576.383517132	-	-	1	
7235	7235	4591921.36235893	5813775.161486778	-	-	1	
11679	11679	4602119.958808207	5815616.217550837	-	-	1	
6008	6008	4580452.466184822	5821367.387723046	-	-	1	
11490	11490	4600420.589257577	5832470.457716777	-	-	1	
3350	3350	4590667.255055088	5833120.83852384	-	-	1	
10479	10479	4585338.796426139	5821995.274973918	-	-	1	
4941	4941	4595435.5285999095	5820633.213662312	-	-	1	
4484	4484	4587785.021200557	5793493.243221298	-	-	1	
900	900	4601507.264986803	5827582.774801689	-	-	1	
10256	10256	4598021.424543425	5815780.965149544	-	-	1	
1065	1065	4598043.23601773	5816942.184595799	-	-	1	
8501	8501	4594254.792037388	5822560.498291886	-	-	1	
1640	1640	4546293.593761501	5838451.253533954	-	-	1	
10420	10420	4604408.51870352	5804464.249893057	-	-	1	
3342	3342	4589603.529384241	5833539.321126445	-	-	1	
10448	10448	4593330.0600439925	5825737.334339568	-	-	1	
223	223	4601339.296080838	5820216.377815728	-	-	1	
1176	1176	4595642.566538861	5825864.467302859	-	-	1	
11572	11572	4599099.17465569	5815292.527219954	-	-	1	
6151	6151	4600278.515941963	5822792.378635281	-	-	1	
3466	3466	4585613.052610143	5837784.805720154	-	-	1	
9083	9083	4589728.839206714	5816836.823380335	-	-	1	
2027	2027	4589327.730714454	5832623.83852529	-	-	1	
7805	7805	4584515.844681141	5818815.761865011	-	-	1	
1074	1074	4608833.61479043	5822935.471687423	-	-	1	
1272	1272	4593574.678812839	5826251.077813973	-	-	1	
3674	3674	4582297.142028286	5843751.1154029565	-	-	1	
9216	9216	4593256.054937855	5818867.495579814	-	-	1	
11008	11008	4597595.50498783	5818114.600158484	-	-	1	
11487	11487	4611570.2780022435	5809501.636172037	-	-	1	
2211	2211	4600442.120622838	5817316.831848288	-	-	1	
7607	7607	4601795.028875612	5817516.905951478	-	-	1	
4311	4311	4672701.08015925	5746979.197971082	-	-	1	
4575	4575	4595737.077659285	5790976.004269896	-	-	1	
5158	5158	4600886.520298531	5819994.16227252	-	-	1	
4404	4404	4595951.122729635	5798845.414392863	-	-	1	
7710	7710	4598192.768820903	5820498.400171645	-	-	1	
845	845	4608470.636446761	5822723.122563412	-	-	1	
2492	2492	4588203.6864912575	5829605.568431929	-	-	1	
11303	11303	4597903.26323732	5823393.847625781	-	-	1	
4406	4406	4597220.769510914	5799636.497275983	-	-	1	
7765	7765	4607951.946297401	5809080.197850671	-	-	1	
2189	2189	4563092.813276989	5820861.041670402	-	-	1	
8797	8797	4609992.380891682	5805642.040730222	-	-	1	
40	40	4603802.599640133	5810094.532216991	-	-	1	
6395	6395	4606323.781917045	5812884.083828152	-	-	1	
5670	5670	4591192.360394653	5815303.215368625	-	-	1	
4566	4566	4606194.413172408	5787315.777531232	-	-	1	
11274	11274	4605604.575705608	5823644.021828871	-	-	1	
9209	9209	4584653.898168192	5823934.904947355	-	-	1	
6548	6548	4629423.915882138	5858858.145139522	-	-	1	
1712	1712	4582881.5308461925	5821746.344191155	-	-	1	
5607	5607	4589886.19365603	5815029.214188888	-	-	1	
2844	2844	4591437.895001138	5813356.594026178	-	-	1	
2735	2735	4619669.777796122	5822566.104467921	-	-	1	
6123	6123	4608055.415200797	5838698.138359085	-	-	1	
11800	11800	4588732.895539916	5826791.598584258	-	-	1	
211	211	4602627.260752475	5815597.512595412	-	-	1	
5461	5461	4589632.671796911	5821679.684434445	-	-	1	
420	420	4575621.381691101	5814251.323997927	-	-	1	
3603	3603	4593979.780393115	5842281.592620569	-	-	1	
5473	5473	4604577.047030453	5843023.56160087	-	-	1	
9711	9711	4589613.6970608635	5820641.448112704	-	-	1	
11744	11744	4598992.502877596	5817959.908136251	-	-	1	
9068	9068	4577813.945366816	5824701.364824492	-	-	1	
3790	3790	4618928.770983962	5811089.980883121	-	-	1	
6655	6655	4605259.492616058	5835747.392932172	-	-	1	
3801	3801	4621622.465899143	5807892.445890201	-	-	1	
6192	6192	4605686.894657635	5815637.165038782	-	-	1	
2487	2487	4597322.6590655735	5821735.56813274	-	-	1	
9255	9255	4614628.851092649	5796254.42173045	-	-	1	
6503	6503	4587315.818178103	5819020.068325259	-	-	1	
5742	5742	4578126.69316107	5810752.01925544	-	-	1	
3938	3938	4630410.22518997	5796815.843018886	-	-	1	
3066	3066	4612344.757245211	5825988.857597677	-	-	1	
18	18	4592427.412145757	5808845.638329016	-	-	1	
10864	10864	4599605.795815893	5820500.010425664	-	-	1	
6236	6236	4587677.556109174	5817828.205984283	-	-	1	
4807	4807	4605826.718343723	5815544.003480842	-	-	1	
11193	11193	4588426.7521584965	5820994.601946221	-	-	1	
9827	9827	4607088.722443933	5796100.116509768	-	-	1	
3382	3382	4582421.6704050135	5836939.941311675	-	-	1	
12156	12156	4599405.196412495	5828105.119766224	-	-	1	
9788	9788	4615007.539363393	5807799.012144853	-	-	1	
6464	6464	4582479.162684458	5824800.770175142	-	-	1	
11371	11371	4609793.852114973	5719407.486471591	-	-	1	
737	737	4597735.508953488	5823727.064395641	-	-	1	
8801	8801	4597379.8705208	5823336.499855657	-	-	1	
11358	11358	4608296.1673274245	5817970.837024651	-	-	1	
11647	11647	4566738.079024702	5830242.489321283	-	-	1	
10699	10699	4595603.352102234	5809839.269985162	-	-	1	
7651	7651	4608510.177349227	5818667.9651142415	-	-	1	
2683	2683	4595469.255455848	5826075.7290053535	-	-	1	
5596	5596	4604615.485849788	5812144.839326523	-	-	1	
3509	3509	4583561.509184507	5842049.675597416	-	-	1	
6947	6947	4602469.0160725145	5824752.790582524	-	-	1	
1207	1207	4597000.625847086	5823215.198523524	-	-	1	
2108	2108	4601255.889350578	5826719.070201596	-	-	1	
8345	8345	4596607.699562738	5824942.135614166	-	-	1	
163	163	4574930.802983927	5828596.246921618	-	-	1	
7179	7179	4602522.736093859	5822589.3707045885	-	-	1	
8512	8512	4592173.124057782	5827420.998517008	-	-	1	
322	322	4589362.876739	5821883.417238801	-	-	1	
9688	9688	4605003.479900934	5818792.981652993	-	-	1	
1752	1752	4588098.714438493	5829826.006140607	-	-	1	
5009	5009	4607201.170110843	5822541.81744873	-	-	1	
207	207	4604313.125655749	5820695.143876931	-	-	1	
10562	10562	4589622.892321088	5826692.983721722	-	-	1	
8719	8719	4590375.503022406	5819593.3960886225	-	-	1	
9553	9553	4600026.683768959	5817295.873932867	-	-	1	
10619	10619	4598907.96431036	5811721.329380741	-	-	1	
4060	4060	4584669.306012086	5809572.661158702	-	-	1	
4295	4295	4489492.1776359845	5890483.726213245	-	-	1	
8858	8858	4603076.797383141	5825280.543216132	-	-	1	
7539	7539	4668717.830716692	5798818.053357823	-	-	1	
7061	7061	4603820.441864637	5811726.372215389	-	-	1	
98	98	4587395.840670479	5829233.914683385	-	-	1	
3398	3398	4580166.826355795	5829993.612320988	-	-	1	
7062	7062	4600968.686101605	5831414.609996316	-	-	1	
3203	3203	4624494.959419978	5824512.306440282	-	-	1	
4335	4335	4603480.531661023	5767902.364081703	-	-	1	
4680	4680	4589115.505009263	5820413.629776831	-	-	1	
12054	12054	4597774.554370833	5810651.065586904	-	-	1	
7398	7398	4602119.584510762	5838318.629262935	-	-	1	
7769	7769	4602809.1704832595	5825095.564751263	-	-	1	
12174	12174	4600583.597709998	5820368.800073038	-	-	1	
7744	7744	4600109.795144461	5819027.219191602	-	-	1	
6952	6952	4598267.429569444	5818957.130247607	-	-	1	
5495	5495	4585380.351010111	5821391.707044003	-	-	1	
1738	1738	4594567.6126860315	5827434.671713564	-	-	1	
2787	2787	4616932.081340771	5819205.370448429	-	-	1	
4261	4261	4561280.994513854	5778704.712570499	-	-	1	
6744	6744	4615930.898628645	5809086.876712091	-	-	1	
8075	8075	4607888.455353558	5813548.270678698	-	-	1	
10650	10650	4596683.656458902	5819206.344207424	-	-	1	
7040	7040	4587900.827961178	5820742.852901862	-	-	1	
2331	2331	4603344.676681548	5821634.094088981	-	-	1	
4412	4412	4598703.884321127	5798260.0214466425	-	-	1	
9110	9110	4587277.459194248	5816833.53293149	-	-	1	
1463	1463	4552036.494471329	5838895.5205021575	-	-	1	
4882	4882	4603953.206377601	5827325.927497203	-	-	1	
4446	4446	4591099.853395565	5808895.121426386	-	-	1	
6814	6814	4593757.43852857	5818179.13266212	-	-	1	
10527	10527	4601995.649258035	5815949.420802074	-	-	1	
4923	4923	4589726.412758767	5812092.20829804	-	-	1	
988	988	4602766.3535646815	5820138.480834071	-	-	1	
11515	11515	4607135.7297697505	5813464.960833155	-	-	1	
2896	2896	4588971.941817055	5823248.802625141	-	-	1	
8868	8868	4608087.331455309	5814193.2064583395	-	-	1	
3360	3360	4580897.160648785	5873894.7193676075	-	-	1	
3322	3322	4589382.614197942	5834001.030548771	-	-	1	
2725	2725	4606187.692843143	5824103.287171667	-	-	1	
1467	1467	4594918.410361209	5813873.702073922	-	-	1	
8906	8906	4622573.695663676	5796273.994151949	-	-	1	
3228	3228	4628512.618887014	5818638.315183753	-	-	1	
8925	8925	4600871.013139565	5820923.918277784	-	-	1	
10130	10130	4601484.898587621	5827685.517126861	-	-	1	
841	841	4589503.952158246	5827995.736551255	-	-	1	
9478	9478	4603070.724803984	5820509.783196811	-	-	1	
331	331	4586247.446595063	5824601.41379951	-	-	1	
4865	4865	4602152.884191664	5827558.047362757	-	-	1	
5643	5643	4579564.841284208	5825648.491960604	-	-	1	
8160	8160	4600390.93113613	5822299.955275684	-	-	1	
10853	10853	4592322.264888915	5825273.444385916	-	-	1	
6163	6163	4589095.513657899	5816694.896708322	-	-	1	
10171	10171	4596297.080994768	5811024.88422952	-	-	1	
4022	4022	4566513.923669376	5791491.662890192	-	-	1	
11689	11689	4591782.532229043	5830123.528380269	-	-	1	
1034	1034	4589858.308589111	5826814.463837057	-	-	1	
10150	10150	4597149.077517081	5809580.660495418	-	-	1	
12164	12164	4586887.34094362	5815310.965029724	-	-	1	
7450	7450	4591041.909129864	5832628.128538387	-	-	1	
2971	2971	4608900.459759509	5813508.184836843	-	-	1	
10802	10802	4603695.727749952	5824948.802230896	-	-	1	
3947	3947	4620856.952082106	5812478.914611306	-	-	1	
11351	11351	4590353.326018511	5828188.046777013	-	-	1	
5629	5629	4588860.21777282	5820085.063817358	-	-	1	
12124	12124	4603953.8423073385	5824606.644832171	-	-	1	
191	191	4585867.44672712	5825517.701850126	-	-	1	
849	849	4575103.038684072	5825521.995473282	-	-	1	
9794	9794	4605539.70928192	5793525.857782952	-	-	1	
5908	5908	4588193.777350188	5834286.412517233	-	-	1	
9508	9508	4583351.373243171	5828755.531176411	-	-	1	
4537	4537	4599061.831887321	5793687.449275158	-	-	1	
4658	4658	4581190.829536076	5823768.992639209	-	-	1	
8215	8215	4598282.076500206	5823518.303617057	-	-	1	
5803	5803	4610257.7214104915	5839784.457794207	-	-	1	
7238	7238	4591351.710222584	5816828.44888601	-	-	1	
4380	4380	4600680.621265389	5800317.440654713	-	-	1	
947	947	4600315.27894441	5838133.681041739	-	-	1	
4332	4332	4591569.612460377	5786191.203574207	-	-	1	
6521	6521	4594455.478505117	5819640.270623435	-	-	1	
1529	1529	4591271.1852464145	5822172.506263503	-	-	1	
6167	6167	4608604.71151334	5853170.168725109	-	-	1	
8400	8400	4598607.466996307	5821876.531754371	-	-	1	
5527	5527	4598574.726605411	5819469.320575193	-	-	1	
10483	10483	4600245.588814497	5818985.618012175	-	-	1	
11494	11494	4608962.355897129	5823267.552886731	-	-	1	
5764	5764	4614077.295126016	5813511.076526773	-	-	1	
7068	7068	4599729.361434675	5823731.605019105	-	-	1	
11264	11264	4595194.869517216	5819398.294696459	-	-	1	
382	382	4592038.461393488	5820300.103172191	-	-	1	
5178	5178	4588589.17596249	5830797.944447926	-	-	1	
7717	7717	4595883.4710077895	5822398.066470394	-	-	1	
7770	7770	4600536.2817065995	5817795.152789358	-	-	1	
7476	7476	4587034.721301387	5816793.909224178	-	-	1	
3431	3431	4587612.573179227	5843474.688376635	-	-	1	
4823	4823	4601762.098765539	5818011.103247268	-	-	1	
1652	1652	4604646.653052824	5818444.441291582	-	-	1	
8197	8197	4582496.418452909	5824076.12012873	-	-	1	
3181	3181	4622219.595132679	5822841.024450695	-	-	1	
2438	2438	4582811.080827047	5822950.04236625	-	-	1	
7392	7392	4596737.503036457	5806552.294753957	-	-	1	
5469	5469	4606262.342397596	5819515.764885428	-	-	1	
6052	6052	4606609.944546228	5809785.949948208	-	-	1	
5138	5138	4589988.541580532	5818493.580062151	-	-	1	
2382	2382	4599313.771254496	5815125.008272903	-	-	1	
8491	8491	4597581.187358356	5815975.404312507	-	-	1	
2659	2659	4609157.791022621	5818214.98562112	-	-	1	
8707	8707	4600757.63773503	5822819.334986148	-	-	1	
4812	4812	4608470.376074775	5823005.969837981	-	-	1	
9320	9320	4587383.448650089	5818126.7155321725	-	-	1	
3441	3441	4586296.551783509	5838338.812065012	-	-	1	
1012	1012	4585840.513817058	5811565.919903912	-	-	1	
6822	6822	4593601.024241086	5822071.303310325	-	-	1	
3125	3125	4616176.090227716	5824611.217117286	-	-	1	
2175	2175	4583068.201386671	5818250.796057215	-	-	1	
5884	5884	4596000.224429329	5813773.864151208	-	-	1	
5592	5592	4603417.541627058	5820555.9744852865	-	-	1	
1385	1385	4600651.367378455	5821880.147550899	-	-	1	
6492	6492	4598849.863360433	5821069.279455189	-	-	1	
5422	5422	4600037.02321817	5822539.504667552	-	-	1	
1968	1968	4592949.142339058	5826753.057253509	-	-	1	
10277	10277	4593720.3014473785	5811227.256265642	-	-	1	
869	869	4596293.764938595	5826420.757500403	-	-	1	
2729	2729	4589432.81816267	5827876.183959791	-	-	1	
755	755	4590034.665061358	5820912.723253402	-	-	1	
10070	10070	4610136.51714711	5815379.374705885	-	-	1	
11050	11050	4590186.461106415	5832877.030867273	-	-	1	
6760	6760	4598968.4949299805	5826770.293976847	-	-	1	
7073	7073	4605837.158238184	5827461.528092493	-	-	1	
10428	10428	4597691.393608787	5816426.838895072	-	-	1	
9514	9514	4614225.14493826	5797489.439422982	-	-	1	
1345	1345	4594104.535381031	5813201.569773202	-	-	1	
8442	8442	4597983.904695466	5819390.914917473	-	-	1	
5885	5885	4606402.811929365	5844664.41828205	-	-	1	
8762	8762	4589267.806073426	5816250.328967569	-	-	1	
7644	7644	4670965.594916738	5805275.714645822	-	-	1	
5482	5482	4602881.144314707	5845744.170359895	-	-	1	
8017	8017	4595264.164774305	5836619.513531082	-	-	1	
8065	8065	4598177.45969351	5823614.286603747	-	-	1	
9188	9188	4588958.1007503485	5814559.562160548	-	-	1	
8078	8078	4589826.500808512	5831148.568504069	-	-	1	
8983	8983	4617545.7384433225	5794451.006324737	-	-	1	
4728	4728	4600994.28530109	5814466.081954907	-	-	1	
9770	9770	4585087.466363362	5820815.270065115	-	-	1	
8853	8853	4590239.449680263	5820964.640039419	-	-	1	
2664	2664	4599525.866894126	5813130.464331996	-	-	1	
11365	11365	4603153.784282098	5821582.75570529	-	-	1	
6284	6284	4590214.573436791	5810257.468550147	-	-	1	
7748	7748	4577430.76531912	5816808.856368397	-	-	1	
5510	5510	4608906.926810652	5836012.434360465	-	-	1	
3844	3844	4645315.542963239	5804499.507011561	-	-	1	
9681	9681	4595817.953738226	5828239.88759519	-	-	1	
11298	11298	4611044.0116712395	5803091.310563764	-	-	1	
10752	10752	4588138.414651758	5830325.863176958	-	-	1	
10062	10062	4606648.226299352	5827410.815926303	-	-	1	
6646	6646	4607480.238052192	5824335.4073194275	-	-	1	
1704	1704	4613284.703452882	5805194.412225248	-	-	1	
1321	1321	4597803.700558333	5817679.427548359	-	-	1	
11281	11281	4613434.464134982	5806621.401841259	-	-	1	
582	582	4588187.093643327	5826052.41547739	-	-	1	
11095	11095	4608750.929345027	5807446.767797999	-	-	1	
5963	5963	4576597.79670396	5821961.720097632	-	-	1	
10107	10107	4599187.756085195	5821508.069562045	-	-	1	
8523	8523	4604684.1558860205	5811760.555764905	-	-	1	
1203	1203	4587539.558886232	5820024.114649987	-	-	1	
9882	9882	4588691.554949994	5816559.346590238	-	-	1	
1383	1383	4600126.508149837	5816907.854606154	-	-	1	
5412	5412	4608819.556543141	5809983.1716431705	-	-	1	
7842	7842	4601427.414812368	5814173.583656902	-	-	1	
5960	5960	4598712.721944965	5812508.26846308	-	-	1	
1851	1851	4599253.087684483	5819128.425905535	-	-	1	
3590	3590	4594220.50903866	5843818.379863264	-	-	1	
9199	9199	4604439.27985367	5813528.513670622	-	-	1	
1941	1941	4600831.112202235	5817276.073731394	-	-	1	
2444	2444	4603602.197133122	5821079.667254936	-	-	1	
6273	6273	4606161.204512995	5824076.163877563	-	-	1	
6186	6186	4588383.893306315	5828259.434133943	-	-	1	
1647	1647	4601159.269453726	5817069.997160666	-	-	1	
9040	9040	4609537.579778827	5797264.6858433	-	-	1	
4247	4247	4588432.290505932	5808970.76399616	-	-	1	
11950	11950	4605865.302504577	5827497.909206042	-	-	1	
872	872	4576434.797036389	5827379.627203349	-	-	1	
4286	4286	4563032.326037002	5813650.102674937	-	-	1	
7864	7864	4590952.130479054	5832064.98169407	-	-	1	
4672	4672	4594667.425463476	5827146.065008738	-	-	1	
3793	3793	4621507.677797015	5808526.72447778	-	-	1	
3165	3165	4620192.879034114	5821589.726979607	-	-	1	
8916	8916	4596917.739055559	5830740.133878264	-	-	1	
6553	6553	4596083.012419018	5809110.3427802855	-	-	1	
5436	5436	4580078.115169041	5821074.820170795	-	-	1	
2616	2616	4608352.097496318	5816157.830252493	-	-	1	
1188	1188	4599168.08927844	5815154.973979729	-	-	1	
8260	8260	4591598.290510945	5829800.619177952	-	-	1	
3424	3424	4584261.559014731	5839978.2088266155	-	-	1	
4477	4477	4669728.276070562	5742809.260704116	-	-	1	
5069	5069	4604793.660282511	5822851.094949595	-	-	1	
319	319	4598693.056837818	5817321.748069952	-	-	1	
2218	2218	4595404.203700075	5823372.513246983	-	-	1	
1028	1028	4584942.703634346	5825572.184963568	-	-	1	
8562	8562	4601028.086766776	5832204.770196808	-	-	1	
9819	9819	4593846.92168881	5820040.712330816	-	-	1	
1386	1386	4600911.977404984	5823333.3929334935	-	-	1	
5044	5044	4590268.94832173	5820553.263716757	-	-	1	
1011	1011	4602998.5952270245	5819001.302619546	-	-	1	
3366	3366	4580854.321776812	5837000.657262846	-	-	1	
3979	3979	4560265.027940625	5856775.290160948	-	-	1	
167	167	4589322.144157321	5818368.712039033	-	-	1	
6316	6316	4600181.348169044	5819655.015759766	-	-	1	
9747	9747	4600052.283093222	5826632.115663658	-	-	1	
1059	1059	4570318.299142832	5825703.025214909	-	-	1	
3	3	4594958.70396392	5825861.620016918	-	-	1	
7512	7512	4605590.145001699	5809751.54797021	-	-	1	
8175	8175	4592233.068120485	5816295.804813739	-	-	1	
2127	2127	4598706.598999049	5826790.640135446	-	-	1	
4577	4577	4598737.049569901	5790988.224689184	-	-	1	
10043	10043	4593268.65863851	5819820.213081694	-	-	1	
4479	4479	4585640.427223781	5796782.696739651	-	-	1	
2738	2738	4595298.959808851	5834037.7012238875	-	-	1	
1521	1521	4580047.740470714	5824692.371542886	-	-	1	
2551	2551	4597549.307329466	5822888.623374437	-	-	1	
1975	1975	4586343.508116261	5819633.54629616	-	-	1	
5717	5717	4601425.019174342	5809754.911736125	-	-	1	
9947	9947	4608655.577639106	5814065.335586336	-	-	1	
4813	4813	4607733.066997428	5821562.408373657	-	-	1	
7493	7493	4587146.084360446	5819456.693503866	-	-	1	
7778	7778	4593521.169551935	5829671.0375385815	-	-	1	
3650	3650	4583094.390435351	5853208.047812239	-	-	1	
4932	4932	4611405.790991686	5832671.014463995	-	-	1	
11208	11208	4580246.606861275	5823655.876892624	-	-	1	
9793	9793	4582969.338866855	5832352.252055964	-	-	1	
7116	7116	4671089.63508256	5796750.272388496	-	-	1	
512	512	4610457.329902597	5819065.857604738	-	-	1	
5486	5486	4596098.43699494	5824328.374866316	-	-	1	
8455	8455	4587341.90524896	5820028.919035015	-	-	1	
6604	6604	4603136.455656671	5821356.454946776	-	-	1	
9985	9985	4569903.390258504	5804845.892299511	-	-	1	
7164	7164	4597199.646840289	5818100.597157344	-	-	1	
6333	6333	4589305.5277473545	5821349.437219654	-	-	1	
3819	3819	4618528.700191068	5810672.624031724	-	-	1	
3026	3026	4613460.856995053	5819634.753227793	-	-	1	
10166	10166	4608134.814795994	5823164.749812452	-	-	1	
9039	9039	4602908.4261461655	5819258.1865566205	-	-	1	
3544	3544	4581929.26550033	5862772.647843294	-	-	1	
4499	4499	4611951.175008414	5828196.264138519	-	-	1	
6096	6096	4615116.223217732	5805741.209719283	-	-	1	
2366	2366	4606360.086247005	5813653.730658907	-	-	1	
2159	2159	4618763.202915065	5813903.821291773	-	-	1	
9409	9409	4617866.964197061	5805651.054820601	-	-	1	
3973	3973	4515943.311322785	5858280.743354751	-	-	1	
4157	4157	4562101.836058596	5796786.377978923	-	-	1	
749	749	4586063.404060592	5829246.859595144	-	-	1	
9336	9336	4595027.23602658	5834842.017902159	-	-	1	
8855	8855	4592549.451345709	5809948.214861606	-	-	1	
1130	1130	4601185.33664517	5830934.775630427	-	-	1	
11497	11497	4589812.389451177	5816136.182132463	-	-	1	
11154	11154	4602070.744377514	5815876.682227143	-	-	1	
9173	9173	4594403.534722206	5819015.4245057795	-	-	1	
3834	3834	4634090.359616308	5807395.9540252555	-	-	1	
6489	6489	4613490.138926644	5808423.259433749	-	-	1	
9357	9357	4616885.594829993	5807579.764441434	-	-	1	
